RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31
47945,89,Tallahassee,city,FL,FL,"Tallahassee, FL",Leon County,884.8088897907891,891.9832457314691,896.4787961645759,904.5245238661388,904.069833036022,907.7863041581959,903.0239420339993,901.9839959374941,896.6017567159998,895.5335652583558,895.1158166054216,898.83093839362,905.0700381807081,911.9755514925719,917.6586132633386,918.6093999993916,921.8905252323374,921.4618124968027,922.1813795347457,915.7313987911732,912.017060170216,915.8530856053504,911.6411422930438,920.8838540825136,923.2529935430239,938.7316516408382,944.3130759185784,949.3262090062522,954.7816653023561,952.6305681411009,952.1899929893802,952.6886193397982,959.591729970614,963.7351193701198,962.6889511396056,958.3622235835738,962.2145408901182,972.5317674783595,982.728942133838,988.3552350277862,989.3938784406342,988.9311244649149,988.8059506056911,989.1098869367202,991.54786284999,994.3491997155003,999.7000139777809,1005.9320913414466,1014.6021623242423,1017.4970210402191,1025.570286380948,1026.7294647148167,1028.5235749103467,1031.9564400242825,1041.4243505965692,1050.117780527497,1051.5202435796205,1053.190810060613,1057.4857518265383,1054.605062227222,1048.5216651600913,1050.6900771344192,1053.9778851891456,1059.8021325292982,1052.32197992342,1056.537584388586,1056.1073448153934,1066.1003546039074,1070.9007906230233,1081.3434258693794,1080.5835959071962,1081.650282268618,1073.7397127131521,1080.7619608421446,1087.2690728762152,1098.8948110320716,1113.4536749783829,1124.3790359643933,1148.0593243782243,1175.0783202010168,1200.5928178467486,1216.9632954114907,1218.8343325004603,1240.1684087972224,1250.834757357035,1256.858517380082,1265.2687217406794,1279.2058891939894,1309.6980594862955,1328.219515650541,1355.2264896175775,1376.3538640114036,1391.8163019958224,1401.8798727065762,1401.8784848365449,1402.4735492578523,1398.6470205336964,1410.5275230824348,1412.2874067560376,1427.8253348714193,1429.9633318880287,1439.3912184620353,1444.651064386619,1443.539225163864,1458.6900229004377,1461.9450386215092
25320,90,Jersey City,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2020.8803984894976,2041.7771651385056,2058.0590116310113,2075.693698229432,2080.2151244164434,2086.831633409895,2103.89965137489,2122.5244231185397,2142.0288836355676,2129.1180731968925,2121.099790120953,2117.7166601385657,2127.396618259518,2136.7093758223928,2132.2490537603085,2160.1755013244347,2180.57638150366,2213.9533092849974,2215.411623644898,2218.054325191595,2222.6417729406326,2219.0032632315783,2226.2236129689777,2235.6240081773976,2239.2910546116423,2241.1045635928253,2237.858071175848,2266.7016955009435,2291.0896573437108,2315.3174618300222,2326.8505096979316,2325.811083554615,2325.9080861837306,2321.6740066542875,2328.0407721968995,2330.379282825138,2319.7032585199113,2317.3817509670394,2322.4731348614496,2350.123369528876,2376.182922813783,2387.265376621974,2402.6382864822167,2403.072818237348,2400.5917496434795,2390.8968198220578,2390.473577228941,2389.313720942892,2397.8101795690195,2394.0113066314143,2410.162232474386,2408.5982275512847,2431.1624057516105,2447.198071731787,2468.2406869954125,2469.98341256831,2467.754225716106,2461.7606032603044,2464.711969072981,2458.676398552852,2459.067192274278,2465.147045782841,2478.239025899581,2472.7703764056487,2455.512877188035,2437.3340613431856,2426.5269949104872,2411.757849640602,2390.4801780928783,2361.8984387794603,2330.041114618705,2306.8381475449514,2294.0748794868914,2298.709745073923,2312.856341304989,2333.391085355717,2360.6216104287064,2394.076138801713,2429.692747152857,2469.0727073966045,2507.0910021707173,2542.7230536778766,2567.587370459464,2589.86986593364,2604.533708766622,2628.84486458054,2662.7395224018255,2707.1552154816995,2769.0584368840064,2836.689884545435,2911.2336061117726,2946.1313964609794,2946.4735978906556,2925.298286013864,2904.748743909771,2885.3243623024314,2884.330216322553,2894.7656276221355,2928.7449707778605,2977.383780947165,3026.8838247301505,3064.490626414421,3070.2812377862524,3087.200985088424,3092.656024199534,3093.914003835626
53915,91,Plano,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,1211.956102344258,1221.0643508925698,1225.2214332144029,1233.0433057345952,1237.9555566640167,1250.9246335668297,1266.8701733396415,1275.4395503998585,1274.963180835869,1268.0865963827941,1260.6802997669827,1261.3238090712312,1265.535289629988,1283.0372326489746,1291.8719405576048,1292.204484864099,1293.8967524977472,1304.1196966335624,1313.019444365729,1310.4166241620974,1305.516880403258,1302.4418187443348,1301.2677671177466,1297.89790594333,1298.6013563621686,1313.466932483149,1324.1441498363743,1341.385070140079,1341.3380127240653,1348.9952623411982,1341.8246361329193,1337.4034355202914,1337.3438400214034,1338.2055011203847,1339.8203254329856,1335.0140361534827,1337.379131099814,1346.260658679206,1355.344837684693,1361.4664144052124,1366.7134757322667,1371.9090650054648,1377.5927198893264,1370.4748084733308,1368.6271138057718,1368.686101372766,1369.8834965922267,1364.5890231130693,1359.058329566707,1368.8180445843802,1383.1007559162297,1397.330749732502,1405.036240485774,1408.9652062973441,1415.6434016532185,1417.4578245198395,1420.9260661825163,1419.5994684904404,1418.3578773072602,1420.7085252181132,1422.1248953921518,1426.4107697349627,1430.5185409746546,1431.6218513015167,1424.2446981194946,1415.7860345504466,1417.1681263656478,1420.1790923189724,1426.082483646468,1423.3007783225269,1428.5198318210953,1426.7402036606197,1432.543372032948,1434.0275908452925,1447.9132479476248,1469.9210143478283,1506.8368290427848,1546.925300014261,1595.8677533465857,1645.6770999800692,1683.6369047616288,1702.8805508730773,1714.3172302120345,1727.6607079508751,1739.3235329767201,1749.5097224487472,1766.0191414931292,1795.960054274463,1826.78136976329,1856.6692760705778,1884.9265512493914,1895.2566049676796,1892.8872185529285,1876.6389952245727,1855.886495944128,1841.9520854823095,1833.4568898739674,1837.4167053801684,1846.9041694676446,1844.8532032745693,1846.737379036395,1842.1082813289497,1851.2390425567128,1855.0361933123413,1854.2492336965108,1847.793678739101
53060,92,Lubbock,city,TX,TX,"Lubbock, TX",Lubbock County,903.2880482318195,918.2737232456228,928.0184571578351,941.949320912044,947.4871339121578,951.5149515609131,950.0210439050522,941.6488211093554,943.4758778013583,935.4583965008171,937.5764780117673,930.0502352807108,933.1296511417208,941.466566336396,954.203885210506,964.906238841201,970.7746656054914,974.5525298637378,976.1858578252074,974.5706775927644,969.7040403235475,953.8840057415628,935.9496727634105,929.5535075723747,941.889874316112,962.304855072817,975.4380872444975,982.3935200018337,982.18618616806,984.1509311457057,985.7352972505007,981.9623279583196,972.7041292154478,965.9157852248799,966.9768545297204,973.7200995427356,977.7338925359795,986.8911770881596,993.1845742231968,999.2007672165994,999.8903914475527,999.9187566302743,996.5855301398634,994.9000103764234,990.0751018061721,990.2432500880957,988.2119237246952,991.8258043447681,992.7620373836843,1007.6340441552456,1016.8843557633528,1026.9485824723963,1019.5201907365607,1020.0569334305387,1021.2187751469174,1023.1211053797892,1017.8729880955656,1015.0287149737227,1011.6978486776371,1022.8601244579563,1026.6276920923424,1039.012348523457,1041.3587823817586,1049.7755993869669,1051.4464272602506,1050.6640663309834,1053.7155325644308,1049.9165651513576,1053.0847247322467,1046.7959519047781,1055.2971243377267,1057.710908866247,1067.7365971272304,1077.5109492767078,1092.3481405509613,1104.4346515766679,1118.22677860747,1122.5807748602688,1129.5465961577577,1133.73397665007,1146.123279866436,1149.2671711663938,1150.9090699708183,1154.290425386036,1167.0969301986872,1177.0999532130907,1189.1984872129483,1196.485707203035,1201.7264649918275,1200.0919375439082,1206.3417972886805,1205.3087637025508,1207.7859499818537,1201.7311115419993,1222.3790113712791,1217.0373220363372,1226.4192916612787,1217.0128503015924,1229.3551417886144,1231.9307455998437,1236.5517745437044,1236.3796012626367,1237.056758160299,1240.2928034695271,1240.208407245703,1238.6941596698878
25934,93,Modesto,city,CA,CA,"Modesto, CA",Stanislaus County,1008.6538883801711,1006.2403047718658,1020.3965137836454,1015.8584787232919,1043.8026001080148,1056.7558795526006,1074.6367368958636,1065.9553980766054,1065.4135230813642,1072.0485442197396,1077.3487750779618,1080.6514126099876,1070.7938871873014,1084.7532453916274,1112.3354964672005,1142.360576026794,1156.6098923053405,1159.7364344988193,1166.8085961441693,1175.305111670411,1177.122628288105,1189.692693444508,1196.2412018729408,1205.1738139312765,1214.6777571482337,1226.8235820907712,1242.3375751990184,1249.085101459105,1266.9953956529,1284.8171845236957,1299.7782537397854,1300.4452864713328,1300.1718868569267,1283.8708988546687,1282.8626221767277,1284.7310086876444,1307.6742025455148,1310.7222558607305,1323.5097633274263,1341.8205804544468,1366.1171690435249,1373.0521483225557,1371.866247665498,1375.1328523019918,1381.2850962010707,1388.2388235880737,1388.1911906783216,1392.4335094494652,1384.213090108668,1391.4675339864325,1389.46363472186,1402.0026797457772,1414.2442727881469,1428.3427395071697,1445.591086502953,1455.4664477912863,1454.901921372113,1456.0879281654254,1450.2899608517487,1465.3605970264796,1464.5863294198205,1485.684732006042,1506.1008511970242,1510.4932465952797,1514.448403545042,1513.1414645543214,1536.1116964311127,1546.5543779945733,1554.4809325962678,1581.8620088691541,1601.2923957121818,1619.316449898422,1622.9882859606435,1630.0962185379417,1656.1945850509137,1680.7776068469268,1729.4821513084594,1759.5012966126978,1798.9200379342374,1810.1884587870036,1799.6545709133586,1791.2327950702213,1805.090149375905,1831.1162413100465,1846.6264494039242,1858.3236230950822,1889.5965814045526,1927.520331849368,1927.0121894051147,1931.7019557598812,1930.1098201764312,1947.3314107376282,1947.15347068552,1937.5407908626662,1921.3648226723205,1922.045008167302,1956.1060463647161,1970.1824838378343,1966.2207076919478,1946.463589735401,1962.864801417435,1993.4067542255339,1996.9428211120053,2018.715556646664,2018.4714811130489,2020.393390425999
18800,94,Katy,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1198.071594135938,1209.8958292143764,1210.7406590541543,1229.2429800931634,1239.1688402707373,1252.1925799599612,1212.2483077691893,1206.6370345913058,1188.925713769335,1214.9279059028904,1204.9970975200501,1210.2273050750355,1206.483544499429,1209.9236371224088,1213.3667449931204,1205.4537851281248,1198.3633754271464,1198.0976120248408,1196.9146111153245,1205.1665151264726,1217.154909517353,1202.792909823525,1182.9258457270766,1150.1800190610443,1169.0315835579465,1193.212857161254,1213.2538081036364,1209.3522241508022,1217.481013001334,1226.872776986993,1235.0070824913196,1243.1058011371858,1244.2726507671277,1249.659063707414,1239.9066536780879,1235.8489376336224,1249.65598170472,1261.5694910837622,1272.5853966413829,1267.7635693625928,1258.3487593042769,1260.4684583481724,1264.9108133228053,1267.2349668206718,1258.995508111767,1254.7745990899652,1262.875991928794,1266.4185031405104,1267.0745550216534,1262.73339860107,1267.9303461850193,1270.562684452844,1280.6429085012812,1283.8201704570015,1286.8647325276268,1291.5755458968263,1289.4467321248683,1303.0953854045717,1302.604787766934,1306.5868859968298,1303.9492447995715,1302.930561423392,1316.0496963529936,1313.894837787669,1309.4129527863483,1301.36272858456,1311.3729672718976,1327.0842600853264,1343.841706309369,1346.6216070854537,1348.858482536721,1354.8940334713511,1353.8827200022672,1357.4845938296799,1358.26737901893,1380.5079057692003,1411.97046280975,1448.2313613189976,1472.571797636444,1496.266948348012,1510.9460388792393,1538.5115663315567,1560.1126009028212,1574.1948697048103,1569.4850580910834,1565.9795987692808,1570.924770119959,1585.4315102997032,1591.493757873103,1605.0480574936705,1631.3747352084615,1659.289017652125,1659.377902382408,1646.5050314455689,1627.2900286276158,1629.7737373045454,1649.04684371744,1652.9045565057484,1655.5750958569859,1636.7216578961982,1634.0451535990715,1636.1100928123587,1644.1970562819827,1659.581252213771,1667.2559370186975,1659.735695187166
5573,95,Lawrenceville,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1197.651564400456,1198.4192055618148,1206.1346713392452,1214.3647356646356,1221.1599262692157,1230.8680333097416,1243.872999120719,1249.5602376963577,1253.4534525382871,1253.0767146478665,1255.606873469587,1251.427965477818,1250.406979900182,1256.7045850092395,1267.0029351886621,1271.1901043102587,1281.1233812148905,1287.2122444635359,1298.8280732264316,1300.0910829387656,1307.224611998318,1305.0124131787463,1311.0785137859987,1315.0681554414082,1320.458213402119,1325.9248453348919,1333.9732163535105,1350.888818520774,1360.0146791702891,1371.8642159199715,1380.2198373805043,1381.7700606084516,1380.3437753792612,1380.657388120238,1391.319276949287,1396.6086460485913,1397.8262357961632,1402.344430196457,1409.4670619194358,1421.3522264947383,1427.525465195761,1432.5368413234726,1442.4887913823661,1444.5110405498076,1461.4028592524298,1462.5168498795508,1470.7682224149203,1462.8542813064432,1468.7864001223786,1473.6544950062967,1485.759387627566,1495.6822986759273,1507.4817071357486,1513.8063911365841,1511.7364412233871,1513.7648087342518,1514.1449864078088,1515.78963255071,1512.8878616408713,1517.2604151868193,1530.5295406079204,1531.1403492081056,1539.9023210452497,1538.0214676949265,1545.8132923523926,1547.7176335090803,1567.2357567845293,1590.2175417708381,1610.749455437478,1634.2380544706675,1640.0496392643338,1657.7968417707768,1661.3728888214753,1696.9658158908308,1704.9668573582628,1735.6696102815004,1760.8826543376792,1812.7030798881412,1854.7662231662387,1899.3934444548715,1933.7199950069726,1964.783083835065,1981.7794287163292,1998.4380646028867,2001.1750705523043,2007.0697883040984,2015.9810689857923,2020.9167731276261,2048.487225022741,2064.300362742616,2105.342784333018,2117.926859496818,2136.646737747665,2129.0586987687257,2114.2268002087367,2117.2588762393884,2114.7428724743045,2138.46789942456,2137.2613253207446,2160.1981283702125,2167.508453409229,2177.6022393443836,2153.6636935903025,2149.2338181520868,2138.1699674353126,2142.7753703834555
51405,96,Chula Vista,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1737.1993036835054,1759.8079940686714,1762.1747399519106,1761.895321794107,1755.7826893890654,1777.492452008827,1800.2357862536417,1816.5697861835538,1816.248418492726,1820.1770204976624,1818.686435553168,1836.3023422087062,1817.5908195972256,1830.2976373118247,1841.0356924077662,1854.8816177631422,1866.6138216412376,1888.8508700045568,1920.1106140301983,1920.5950074961495,1911.2425716248724,1911.4569769181294,1911.2839876189128,1934.4981696032849,1933.0791142719886,1945.540759396489,1945.9061355534145,1963.262478452638,1983.019924652022,1994.6208316691207,2006.8157621918863,2020.529085009091,2021.8589264244454,2027.5487921185995,2011.7714989970186,2026.8595033424851,2032.3234190704868,2054.930127636712,2060.5267522240642,2075.4770130716333,2083.76200145151,2100.467101533381,2113.0622771143994,2123.1376507571267,2120.4412295283273,2106.266027806009,2112.0776877476956,2118.6350902580916,2123.8837783876434,2120.625662084153,2113.4442148365256,2127.4604142006056,2147.8576561286404,2168.959252661751,2193.909370323249,2206.8142509083646,2208.4817987700876,2194.8258931927044,2186.1908600639317,2186.9319879347845,2199.2315695489797,2212.6064312495273,2228.700966017583,2238.850563224607,2224.123124074633,2225.505667289502,2227.0765161100194,2246.800819002941,2252.4731616800773,2280.7337075603764,2302.551962708337,2325.8846485565564,2321.100321012429,2325.299620311428,2338.103423395053,2388.0001280005995,2430.777064631499,2484.112514148573,2516.1939982112926,2576.046245643011,2615.733535930439,2667.6990756422665,2683.545581195511,2721.8387187083995,2741.8146667448946,2761.676211892805,2752.491664908,2779.206406212469,2836.196193033807,2922.9582955814067,2979.7090975368496,3038.2301640619376,3030.345435107465,3026.9182723944155,3009.9028810842847,3030.1453932511517,3014.7877744189504,3007.410251282071,3023.0053995898365,3076.281499503759,3133.8378890998497,3155.7562453395235,3133.2016527491282,3142.2433789227644,3157.686855468376,3178.6725317055825
3737,97,Boise,city,ID,ID,"Boise City, ID",Ada County,891.7384515600005,896.5976585600022,900.8958624858197,907.8469473936185,922.0296642292398,929.9640360273423,937.5109471266395,937.2680129806273,943.5093413309531,938.2753302741656,937.1915416125277,934.7378627809624,940.0785076688085,947.5257492323985,955.6146559936086,968.6501491958926,975.035305205231,990.1018719844545,998.4669969723212,1010.2411844233173,1006.5183426149506,1011.6035061437432,1003.3161337788139,1001.2737677161839,999.3361022742204,1008.0354545959448,1024.7438706307316,1036.8365439245651,1054.735211004053,1065.3589388119397,1077.3586339171372,1086.4902086804636,1088.7470840444737,1085.0051586870866,1077.2883232445486,1069.6669704872536,1079.1986743421976,1093.7795305437398,1112.4500619261248,1122.8961691759612,1135.1139529586092,1155.6815384192544,1169.5435665170655,1181.6089871800443,1183.1423174295298,1178.5682323722112,1173.2456249737427,1168.390725905144,1174.9218975179617,1186.1174736734222,1205.1606051462993,1220.4737581066352,1233.8971734397637,1247.1113486148313,1255.8079678108254,1258.7979347801759,1254.4415805295798,1255.9417076661102,1255.686502285942,1250.6632661734761,1254.6086256586702,1264.4788712829757,1290.7863279367596,1292.4858239530158,1295.7467868140823,1295.3889371671112,1312.5015667677083,1332.5435136968663,1349.765592303309,1366.2973412662477,1375.8176862758523,1392.2474401817847,1409.253169526873,1443.939147574396,1486.3816407893946,1540.643402967299,1586.4194221698924,1632.1509690655134,1658.6595228881974,1679.312476802086,1676.5800094337756,1669.0648730582932,1659.9771089331819,1644.8403431765457,1652.2559089589774,1663.7213892045388,1693.3949466454098,1723.6772119133104,1759.529806715421,1788.5494062860146,1803.2635156099157,1801.868362672752,1785.5856293717143,1753.9136337069706,1722.1014684703605,1696.9585316079804,1702.740026431155,1720.5271646923688,1755.5123203090227,1770.9636502952212,1774.1459681968697,1772.4684407635232,1776.0589306854758,1776.253425147465,1769.9706539483188,1756.4871219714457
6752,98,Richmond,city,VA,VA,"Richmond, VA",Richmond City,874.4065473609173,878.8580190962942,891.3391245136382,899.7693224167732,908.1547579117283,910.1578439456895,906.522124070301,917.1664650552799,920.2985387232443,921.2763824109027,914.2446147577264,917.8765510515599,924.612011087972,929.3275057576803,933.3652194715231,944.5981717057198,943.1933589597621,948.8092452693348,957.7572851196135,966.648329662261,961.1264759341968,950.4886849281811,945.7155213854141,949.4147523442975,962.9705930492054,968.741595719394,981.4983814400255,983.9426090323258,996.7836637574334,1002.3851686737596,1007.5676505607719,1004.5322937403439,1002.0278162637127,993.8902050591844,997.5372787334146,1000.6755696568989,1011.822425600985,1023.5427048010176,1033.301568702465,1047.2568715908697,1052.5413619484816,1062.2446289930792,1055.7883839804203,1049.7356491157432,1041.4076821565238,1041.3844099807231,1056.1120290668828,1059.2308393495125,1069.5649050414072,1072.7198197038408,1087.6974648481325,1098.5277971705868,1102.7261628889214,1107.0869696832942,1105.1992418852838,1106.9994006674892,1105.6255258398191,1104.7424968660573,1104.6825151836804,1110.6715336969546,1116.846452900754,1128.9697475101584,1136.848817330666,1141.600225236523,1143.0925816105366,1143.2264743093338,1148.652381905831,1151.6333906549469,1154.019858121553,1159.408139944374,1165.3960164232583,1166.7345197846298,1170.9010868676921,1171.2756334753872,1185.3658315395153,1196.2524401885241,1215.339581972788,1234.3748085753787,1250.8477975235414,1262.0230471587026,1264.8494045379648,1273.6006148773347,1290.4209292198493,1310.7097747075172,1313.4037182044738,1321.3812125821082,1328.9891662781724,1353.6805282542296,1372.103690418749,1388.7449300489827,1408.2497490234346,1414.2133118477886,1431.8966726789856,1432.6188785444137,1443.421912259877,1435.3277766007848,1430.1916021115983,1426.3257351402428,1426.1965396518353,1437.0614180770647,1444.644332245837,1455.5394228313764,1460.6078585306927,1464.3239181573038,1480.3646179067812,1484.5879521848365
4888,99,Gilbert,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1202.641228520204,1214.539210292074,1215.989389215475,1232.5074624822314,1244.1346199922305,1252.8891298262438,1255.462382566454,1253.677000387993,1257.7780715922474,1257.3555362392879,1260.9842444579167,1262.0041553236174,1266.4247194538611,1270.6002115674669,1279.7111030454475,1284.6961638681325,1292.2472316867434,1300.7690417491992,1307.9787972184713,1311.8280654573764,1309.9186855572887,1307.4445970869224,1309.4632818821908,1313.250834933492,1322.401534313394,1325.2997453862756,1331.447696394009,1338.8758620988172,1349.8484834217081,1360.6821238669152,1367.233338815567,1368.0690789398475,1365.7831597273473,1365.7712905768994,1372.2036105622435,1374.5396491018862,1378.7935760594212,1384.2598687676925,1402.221808293159,1417.3660351696817,1435.7945400443432,1448.751050835323,1456.278391323561,1455.572789476002,1451.6133819325087,1461.7563887143685,1466.1502265546712,1463.2503403556839,1460.0096896044793,1471.318813293579,1498.8653174298652,1520.9291057265887,1542.7873339183036,1554.0718221863594,1566.2569884123884,1575.0756592218486,1582.8524970009769,1585.0763175650864,1580.8433818542067,1586.792411216941,1593.4111080160549,1607.194501332382,1617.3327597112734,1622.4800850219576,1620.4107474863576,1629.6751664515223,1648.5557085116006,1683.6187343493807,1709.354079812588,1738.7182414053575,1749.6226917564275,1754.7011507899108,1764.8911959140116,1788.8570624738238,1822.952172901466,1851.7598833087868,1904.5304567219753,1960.2124877603926,2034.3336987869004,2079.9833256703387,2117.5199400958163,2117.8491332247413,2118.997168305879,2105.8984137403945,2115.9913498917895,2136.530353390963,2169.84967951836,2195.6987002371256,2211.8987647832005,2224.887030575713,2231.4949612900114,2224.840755705324,2211.1819704604,2195.236955246582,2179.3324989904713,2172.4382215020637,2172.132227637958,2182.8123228441937,2197.8635544627405,2211.196529262189,2214.0163247647965,2218.908242345709,2232.5723116407257,2242.5484805830383,2238.1452926655224,2218.6442708777577
41760,100,Winston-Salem,city,NC,NC,"Winston-Salem, NC",Forsyth County,856.2205290348641,864.6606941701177,863.0189003814727,869.0499736640692,869.3511442459475,878.655902324281,880.7472342548735,882.1972146537929,884.0239835998592,883.5084112525765,881.9121289090002,873.4297189254487,877.7620531737233,882.9220270592047,891.0493805591125,897.0982355400316,904.52837815798,913.1264813299625,914.5476930953208,916.1252785998996,909.6252546631006,905.6606616131313,899.4976654146183,904.1778067667118,907.5274461822538,910.2461962958124,919.8108179070957,929.724656588691,943.2688075450218,945.3699477839804,945.0428001280867,942.7022679561469,946.2543828781539,945.7455970138997,948.3010836415372,945.0044645375054,950.6010312142043,955.0806097517925,964.0053579402961,969.2314503034089,974.6989010779812,981.0054156251235,985.3827897411458,991.2495316037273,992.3271473661304,987.1378036159817,986.8422049164944,988.7676589180728,1000.7026975750028,1006.2158435993706,1016.2460077385748,1023.9967934585256,1037.3399686305518,1043.6734170125794,1048.4888311870072,1046.0732846240085,1045.820468621808,1048.755807696395,1044.7803736801757,1042.0698620777594,1042.6968675828048,1052.036183739566,1068.9609082796885,1070.6239110461686,1078.1103733164236,1081.7385002295625,1107.0307924371182,1119.8254230340406,1127.5685187837603,1124.8179706609658,1136.0006838558256,1140.9104517070957,1153.1319964933462,1149.2689165757654,1161.2645738286676,1180.8958041673081,1210.6366571572,1240.2193503004203,1260.6201484399046,1277.3215908441227,1289.355499776765,1297.135346672776,1307.1985902285653,1306.852709835632,1310.7427577408232,1328.2292883135638,1352.8189622145333,1377.5967739605928,1391.559300346575,1400.8014375686855,1409.9562424476344,1419.1813851226534,1435.334253668994,1434.9245378759354,1416.7328216215392,1402.5380616899438,1404.6127508449372,1416.2689878151066,1435.5229765153763,1440.4290184368472,1453.957407153444,1457.298253321017,1470.0029994977979,1483.8836697022477,1488.4317650173875,1487.4870528856707
398849,101,Madison,city,WI,WI,"Madison, WI",Dane County,1195.6697841219816,1209.7971945083036,1212.6495275605112,1229.620159908403,1232.041280819183,1242.0790935934474,1234.5025620142299,1250.0053135697,1243.773178924006,1251.68690120047,1247.8376294249472,1253.9351011041406,1256.7010935275146,1261.2645576900827,1258.227308851952,1265.6093329665287,1258.6975004027522,1266.1539280347401,1263.3238503379366,1262.5855432977007,1244.5193791301308,1252.8312950744564,1268.6085089901821,1285.6617872861884,1288.5847211248238,1286.3824566865376,1296.3957465258582,1295.720783415359,1304.297245555471,1306.1237937522596,1305.4864439880737,1301.9698473330645,1308.2366514937823,1320.089845540336,1326.3269366736267,1319.2833102449501,1311.0507961158187,1313.284407051779,1322.1971332614494,1329.16062327059,1333.0155643435496,1334.672268912205,1334.983878427292,1327.1686927181759,1330.7754329781403,1340.3927625577917,1364.942845234733,1365.42063293191,1369.3581318532358,1363.413065396465,1369.103250639006,1365.7923058832143,1367.9677588296659,1369.2094083804545,1380.2787883712567,1375.5457422571449,1390.4965572968551,1394.2792036395715,1407.8272693907863,1413.5826009875348,1419.671506320782,1423.0751186219652,1418.940030732603,1416.4497098284369,1413.806502051487,1409.620844448695,1409.179391588014,1409.8610958045629,1410.6208041894242,1403.323767673867,1411.397353551568,1415.2800532091783,1428.810858299842,1427.0141719091514,1441.8429229818958,1453.156990434751,1464.536834351023,1463.4786940540575,1480.1807704918283,1491.148264242914,1510.4731320264966,1514.7816446863262,1522.984694770286,1522.0520806087195,1526.5712376419515,1528.9612174522954,1540.560063218799,1548.9604243581969,1569.136406451783,1591.7436583784142,1614.2102895054672,1626.7069598886803,1626.4028907024108,1631.2821556294803,1637.7687854470953,1648.8684108663783,1661.782808973246,1674.4376118020095,1701.2394230916286,1722.1668833478973,1743.955636308625,1764.7023599403344,1775.5377737712417,1790.3250389232421,1797.220310953054,1807.9505489679402
52893,102,Laredo,city,TX,TX,"Laredo, TX",Webb County,,,,,,,,,,,,,,,,,,,,,,,,828.0626743172437,821.8972269962755,847.9840918809365,869.6070810646336,873.0162093871702,859.376923500569,866.0408334625564,862.437599324468,868.5794210553577,870.3674377532558,915.2263448781633,927.9463841808948,919.4213412555837,905.8319653490502,913.7080247860031,914.6771125068535,901.5325320090392,901.5695608595981,912.9947598212386,922.565757219987,924.7404475071083,924.6026852789175,918.4886492819602,917.142482228913,923.1327256674999,922.0386936061449,933.0092811052778,933.9164189137052,946.1928607655983,945.74487727258,948.6218698838001,929.882275414395,927.6898234092524,926.5004395637607,932.3089751458532,932.9662087762252,933.0590718493141,941.0257137005735,942.7739018616205,944.6253869269718,945.3926170111482,943.519933986169,949.5284864492696,955.2680967285585,978.0892257306542,977.4970463722846,981.1100796764218,948.2529761024447,949.0799423385705,946.1546993084892,959.6097915809095,960.1735029584144,962.6816038936823,969.6325927696979,982.108516495771,1011.891603240401,1029.9706752462491,1033.0723057598466,1033.5054472203092,1031.809046779385,1051.2996220342359,1053.1965425501019,1081.235826440525,1082.7057625939544,1092.9410582164737,1083.7267634930167,1086.5985392837263,1095.9934508595622,1106.074907736862,1114.4822336614218,1107.556749226966,1093.3720600398667,1109.3536132362415,1106.3909995577976,1114.6220334415827,1114.7954522302764,1128.6611764838958,1130.8290679514346,1136.8355239556781,1161.814233709588,1184.1470592893754,1191.897784668563,1189.7358058608058
